image_number,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B,,,,,Average,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B
0073x3,0.817,0.686,0.349,0.736842105263158,0.736842105263158,0.736842105263158,1.556,2.253,0.897,,,,,,,,,,,,,,
0074x3,0.806,0.692,0.523,0.736842105263158,0.736842105263158,0.736842105263158,1.389,1.98,0.767,,,,,,,,,,,,,,
0075x3,0.878,0.738,0.589,0.736842105263158,0.736842105263158,0.736842105263158,1.418,1.95,0.799,,,,,,,,,,,,,,
0076x3,1.071,0.757,0.464,0.736842105263158,0.736842105263158,0.736842105263158,1.546,2.033,0.806,,,,,,,,,,,,,,
0077x3,1.086,0.758,0.423,0.736842105263158,0.736842105263158,0.736842105263158,1.512,2.018,0.826,,,,,,,,,,,,,,
0078x3,1.174,0.803,0.703,0.736842105263158,0.736842105263158,0.736842105263158,1.533,1.91,0.82,,,,,,,,,,,,,,
0079x3,1.028,0.731,0.468,0.736842105263158,0.736842105263158,0.736842105263158,1.585,2.103,0.821,,,,,,,,,,,,,,
0080x3,1.032,0.741,0.468,0.736842105263158,0.736842105263158,0.736842105263158,1.563,2.114,0.833,,,,,,,,,,,,,,
0081x3,1.062,0.727,0.64,0.736842105263158,0.736842105263158,0.736842105263158,1.522,2.193,0.873,,,,,,,,,,,,,,
0082x3,1.072,0.774,0.444,0.736842105263158,0.736842105263158,0.736842105263158,1.487,2.047,0.854,,,,,,,,,,,,,,
0083x3,1.114,0.834,0.685,0.736842105263158,0.736842105263158,0.736842105263158,1.404,1.942,0.834,,,,,,,,,,,,,,
0084x3,0.981,0.732,0.527,0.736842105263158,0.736842105263158,0.736842105263158,1.622,2.152,0.844,,,,,,,,,,,,,,
0085x3,1.111,0.76,0.569,0.736842105263158,0.736842105263158,0.736842105263158,1.52,2.07,0.837,,,,,,,,,,,,,,
0086x3,0.947,0.712,0.45,0.736842105263158,0.736842105263158,0.736842105263158,1.603,2.189,0.86,,,,,,,,,,,,,,
0087x3,1.084,0.786,0.529,0.736842105263158,0.736842105263158,0.736842105263158,1.519,2.016,0.825,,,,,,,,,,,,,,
0088x3,0.88,0.704,0.502,0.736842105263158,0.736842105263158,0.736842105263158,1.561,2.22,0.846,,,,,,,,,,,,,,
0089x3,1.123,0.737,0.516,0.736842105263158,0.736842105263158,0.736842105263158,1.596,2.156,0.828,,,,,,,,,,,,,,
0090x3,0.921,0.721,0.419,0.736842105263158,0.736842105263158,0.736842105263158,1.458,2.041,0.795,,,,,,,,,,,,,,
0091x3,1.076,0.745,0.43,0.736842105263158,0.736842105263158,0.736842105263158,1.593,2.09,0.811,,,,,,,,,,,,,,
0092x3,0.971,0.718,0.474,0.736842105263158,0.736842105263158,0.736842105263158,1.543,2.141,0.823,,,,,,,,,,,,,,
0093x3,0.94,0.752,0.442,0.736842105263158,0.736842105263158,0.736842105263158,1.559,2.067,0.834,,,,,,,,,,,,,,
0094x3,1.033,0.771,0.366,0.736842105263158,0.736842105263158,0.736842105263158,1.486,2.002,0.82,,,,,,,,,,,,,,
0095x3,0.967,0.733,0.517,0.736842105263158,0.736842105263158,0.736842105263158,1.523,2.121,0.828,,,,,,,,,,,,,,
0096x3,0.954,0.727,0.574,0.736842105263158,0.736842105263158,0.736842105263158,1.484,2.052,0.819,,,,,,,,,,,,,,
0097x3,0.867,0.702,0.378,0.736842105263158,0.736842105263158,0.736842105263158,1.578,2.264,0.853,,,,,,,,,,,,,,
0098x3,1.099,0.823,0.576,0.736842105263158,0.736842105263158,0.736842105263158,1.573,1.966,0.815,,,,,,,,,,,,,,
0099x3,1.126,0.805,0.595,0.736842105263158,0.736842105263158,0.736842105263158,1.513,2.035,0.834,,,,,,,,,,,,,,
0100x3,1.058,0.765,0.492,0.736842105263158,0.736842105263158,0.736842105263158,1.53,2.072,0.867,,,,,,,,,,,,,,
0101x3,1.105,0.772,0.483,0.736842105263158,0.736842105263158,0.736842105263158,1.627,2.122,0.854,,,,,,,,,,,,,,
0102x3,1.138,0.779,0.505,0.736842105263158,0.736842105263158,0.736842105263158,1.439,1.982,0.824,,,,,,,,,,,,,,
0103x3,1.07,0.797,0.527,0.736842105263158,0.736842105263158,0.736842105263158,1.46,1.985,0.821,,,,,,,,,,,,,,
0104x3,1.104,0.743,0.43,0.736842105263158,0.736842105263158,0.736842105263158,1.604,2.077,0.791,,,,,,,,,,,,,,
0105x3,1.091,0.774,0.479,0.736842105263158,0.736842105263158,0.736842105263158,1.507,2.07,0.833,,,,,,,,,,,,,,
0106x3,0.914,0.701,0.41,0.736842105263158,0.736842105263158,0.736842105263158,1.532,2.163,0.831,,,,,,,,,,,,,,
0107x3,0.838,0.695,0.473,0.736842105263158,0.736842105263158,0.736842105263158,1.445,2.056,0.813,,,,,,,,,,,,,,
0108x3,1.16,0.776,0.519,0.736842105263158,0.736842105263158,0.736842105263158,1.59,2.088,0.809,,,,,,,,,,,,,,
0109x3,1.14,0.766,0.562,0.736842105263158,0.736842105263158,0.736842105263158,1.51,2.051,0.836,,,,,,,,,,,,,,
0110x3,1.147,0.809,0.686,0.736842105263158,0.736842105263158,0.736842105263158,1.454,1.952,0.813,,,,,,,,,,,,,,
0111x3,0.992,0.723,0.402,0.736842105263158,0.736842105263158,0.736842105263158,1.545,2.116,0.811,,,,,,,,,,,,,,
0112x3,1.084,0.775,0.493,0.736842105263158,0.736842105263158,0.736842105263158,1.523,2.048,0.835,,,,,,,,,,,,,,
0113x3,0.955,0.739,0.535,0.736842105263158,0.736842105263158,0.736842105263158,1.592,2.221,0.863,,,,,,,,,,,,,,
0114x3,0.184,0.413,0.262,0.736842105263158,0.736842105263158,0.736842105263158,0.372,1.194,0.32,,,,,,,,,,,,,,
0115x3,1.1,0.781,0.53,0.736842105263158,0.736842105263158,0.736842105263158,1.593,2.068,0.845,,,,,,,,,,,,,,
0116x3,1.029,0.75,0.523,0.736842105263158,0.736842105263158,0.736842105263158,1.549,2.056,0.83,,,,,,,,,,,,,,
0117x3,0.943,0.721,0.476,0.736842105263158,0.736842105263158,0.736842105263158,1.557,2.182,0.834,,,,,,,,,,,,,,
0118x3,1.084,0.78,0.541,0.736842105263158,0.736842105263158,0.736842105263158,1.506,2.002,0.822,,,,,,,,,,,,,,
0119x3,0.972,0.745,0.434,0.736842105263158,0.736842105263158,0.736842105263158,1.513,2.148,0.843,,,,,,,,,,,,,,
0120x3,1.073,0.78,0.493,0.736842105263158,0.736842105263158,0.736842105263158,1.525,2.033,0.831,,,,,,,,,,,,,,
0121x3,1.095,0.783,0.582,0.736842105263158,0.736842105263158,0.736842105263158,1.496,2.014,0.835,,,,,,,,,,,,,,
0122x3,1.143,0.8,0.602,0.736842105263158,0.736842105263158,0.736842105263158,1.506,2.011,0.776,,,,,,,,,,,,,,
0123x3,1.063,0.805,0.595,0.736842105263158,0.736842105263158,0.736842105263158,1.55,2.018,0.851,,,,,,,,,,,,,,
0124x3,1.091,0.778,0.512,0.736842105263158,0.736842105263158,0.736842105263158,1.489,2.075,0.813,,,,,,,,,,,,,,
0125x3,0.94,0.732,0.521,0.736842105263158,0.736842105263158,0.736842105263158,1.498,2.026,0.836,,,,,,,,,,,,,,
0126x3,1.132,0.806,0.518,0.736842105263158,0.736842105263158,0.736842105263158,1.528,2.023,0.795,,,,,,,,,,,,,,
0127x3,1.133,0.766,0.574,0.736842105263158,0.736842105263158,0.736842105263158,1.567,2.056,0.852,,,,,,,,,,,,,,
0128x3,1.074,0.73,0.358,0.736842105263158,0.736842105263158,0.736842105263158,1.495,2.086,0.824,,,,,,,,,,,,,,
0129x3,1.087,0.803,0.454,0.736842105263158,0.736842105263158,0.736842105263158,1.521,1.976,0.85,,,,,,,,,,,,,,
0130x3,0.971,0.714,0.512,0.736842105263158,0.736842105263158,0.736842105263158,1.585,2.111,0.816,,,,,,,,,,,,,,
0131x3,1.093,0.729,0.482,0.736842105263158,0.736842105263158,0.736842105263158,1.619,2.144,0.821,,,,,,,,,,,,,,
0132x3,1.116,0.735,0.518,0.736842105263158,0.736842105263158,0.736842105263158,1.523,2.12,0.914,,,,,,,,,,,,,,
0133x3,1.091,0.753,0.51,0.736842105263158,0.736842105263158,0.736842105263158,1.574,2.087,0.825,,,,,,,,,,,,,,
0134x3,1.086,0.775,0.622,0.736842105263158,0.736842105263158,0.736842105263158,1.588,2.109,0.824,,,,,,,,,,,,,,
0135x3,1.07,0.791,0.56,0.736842105263158,0.736842105263158,0.736842105263158,1.465,1.969,0.828,,,,,,,,,,,,,,
0136x3,1.094,0.769,0.488,0.736842105263158,0.736842105263158,0.736842105263158,1.543,2.044,0.842,,,,,,,,,,,,,,
0137x3,1.074,0.795,0.51,0.736842105263158,0.736842105263158,0.736842105263158,1.424,1.912,0.811,,,,,,,,,,,,,,
0138x3,1.095,0.787,0.513,0.736842105263158,0.736842105263158,0.736842105263158,1.498,2.052,0.825,,,,,,,,,,,,,,
0139x3,0.898,0.715,0.444,0.736842105263158,0.736842105263158,0.736842105263158,1.567,2.081,0.791,,,,,,,,,,,,,,
0140x3,0.993,0.739,0.433,0.736842105263158,0.736842105263158,0.736842105263158,1.54,2.114,0.827,,,,,,,,,,,,,,
0141x3,1.085,0.785,0.496,0.736842105263158,0.736842105263158,0.736842105263158,1.485,2,0.796,,,,,,,,,,,,,,
0142x3,0.891,0.711,0.482,0.736842105263158,0.736842105263158,0.736842105263158,1.552,2.173,0.801,,,,,,,,,,,,,,
0143x3,1.067,0.786,0.48,0.736842105263158,0.736842105263158,0.736842105263158,1.482,1.99,0.82,,,,,,,,,,,,,,
0144x3,1.063,0.841,0.714,0.736842105263158,0.736842105263158,0.736842105263158,1.504,1.937,0.816,,,,,,,,,,,,,,
0145x3,0.648,0.616,0.429,0.736842105263158,0.736842105263158,0.736842105263158,1.528,2.421,0.85,,,,,,,,,,,,,,
0146x3,0.937,0.712,0.435,0.736842105263158,0.736842105263158,0.736842105263158,1.586,2.18,0.866,,,,,,,,,,,,,,
0147x3,1.094,0.764,0.497,0.736842105263158,0.736842105263158,0.736842105263158,1.531,2.013,0.768,,,,,,,,,,,,,,
0148x3,0.96,0.702,0.436,0.736842105263158,0.736842105263158,0.736842105263158,1.625,2.19,0.804,,,,,,,,,,,,,,
0149x3,1.114,0.772,0.496,0.736842105263158,0.736842105263158,0.736842105263158,1.55,2.117,0.851,,,,,,,,,,,,,,
0150x3,1.086,0.766,0.591,0.736842105263158,0.736842105263158,0.736842105263158,1.563,2.181,0.831,,,,,,,,,,,,,,
0151x3,1.05,0.807,0.439,0.736842105263158,0.736842105263158,0.736842105263158,1.512,1.95,0.804,,,,,,,,,,,,,,
0152x3,1.134,0.783,0.531,0.736842105263158,0.736842105263158,0.736842105263158,1.587,2.074,0.842,,,,,,,,,,,,,,
0153x3,1.079,0.741,0.422,0.736842105263158,0.736842105263158,0.736842105263158,1.488,2.027,0.816,,,,,,,,,,,,,,
0154x3,1.112,0.757,0.507,0.736842105263158,0.736842105263158,0.736842105263158,1.541,2.065,0.832,,,,,,,,,,,,,,
0155x3,1.096,0.778,0.345,0.736842105263158,0.736842105263158,0.736842105263158,1.629,2.079,0.814,,,,,,,,,,,,,,
0156x3,1.062,0.738,0.381,0.736842105263158,0.736842105263158,0.736842105263158,1.541,2.067,0.827,,,,,,,,,,,,,,
0157x3,1.088,0.789,0.545,0.736842105263158,0.736842105263158,0.736842105263158,1.521,2.046,0.821,,,,,,,,,,,,,,
0158x3,0.905,0.707,0.35,0.736842105263158,0.736842105263158,0.736842105263158,1.536,2.168,0.81,,,,,,,,,,,,,,
0159x3,1.07,0.753,0.474,0.736842105263158,0.736842105263158,0.736842105263158,1.504,2.04,0.84,,,,,,,,,,,,,,
0160x3,0.974,0.745,0.405,0.736842105263158,0.736842105263158,0.736842105263158,1.494,2.092,0.815,,,,,,,,,,,,,,
0161x3,0.885,0.724,0.492,0.736842105263158,0.736842105263158,0.736842105263158,1.547,2.13,0.808,,,,,,,,,,,,,,
0162x3,0.191,0.424,0.142,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.172,0.335,,,,,,,,,,,,,,
0163x3,0.969,0.71,0.413,0.736842105263158,0.736842105263158,0.736842105263158,1.641,2.167,0.8,,,,,,,,,,,,,,
0164x3,1.099,0.78,0.518,0.736842105263158,0.736842105263158,0.736842105263158,1.497,2.008,0.824,,,,,,,,,,,,,,
0165x3,1.12,0.778,0.562,0.736842105263158,0.736842105263158,0.736842105263158,1.508,2,0.805,,,,,,,,,,,,,,
0166x3,0.992,0.744,0.568,0.736842105263158,0.736842105263158,0.736842105263158,1.567,2.122,0.808,,,,,,,,,,,,,,
0167x3,1.104,0.769,0.507,0.736842105263158,0.736842105263158,0.736842105263158,1.527,2.115,0.844,,,,,,,,,,,,,,
0168x3,1.059,0.77,0.449,0.736842105263158,0.736842105263158,0.736842105263158,1.481,1.992,0.805,,,,,,,,,,,,,,
0169x3,1.125,0.76,0.478,0.736842105263158,0.736842105263158,0.736842105263158,1.56,2.084,0.824,,,,,,,,,,,,,,
0170x3,0.787,0.71,0.395,0.736842105263158,0.736842105263158,0.736842105263158,1.452,2.157,0.842,,,,,,,,,,,,,,
0171x3,0.974,0.775,0.636,0.736842105263158,0.736842105263158,0.736842105263158,1.489,2.061,0.826,,,,,,,,,,,,,,
0172x3,0.916,0.75,0.675,0.736842105263158,0.736842105263158,0.736842105263158,1.562,2.128,0.84,,,,,,,,,,,,,,
0173x3,1.055,0.745,0.415,0.736842105263158,0.736842105263158,0.736842105263158,1.548,2.065,0.851,,,,,,,,,,,,,,
0174x3,0.985,0.707,0.3,0.736842105263158,0.736842105263158,0.736842105263158,1.548,2.074,0.792,,,,,,,,,,,,,,
0175x3,1.066,0.777,0.233,0.736842105263158,0.736842105263158,0.736842105263158,1.489,2.02,0.783,,,,,,,,,,,,,,
0176x3,1.106,0.768,0.478,0.736842105263158,0.736842105263158,0.736842105263158,1.627,2.11,0.809,,,,,,,,,,,,,,
0177x3,1.126,0.777,0.533,0.736842105263158,0.736842105263158,0.736842105263158,1.511,2.053,0.821,,,,,,,,,,,,,,
0178x3,0.989,0.763,0.54,0.736842105263158,0.736842105263158,0.736842105263158,1.45,2.002,0.792,,,,,,,,,,,,,,
0179x3,1.079,0.786,0.46,0.736842105263158,0.736842105263158,0.736842105263158,1.555,2.03,0.829,,,,,,,,,,,,,,
0180x3,1.123,0.783,0.548,0.736842105263158,0.736842105263158,0.736842105263158,1.501,2.032,0.827,,,,,,,,,,,,,,
0181x3,1.126,0.819,0.656,0.736842105263158,0.736842105263158,0.736842105263158,1.578,2.008,0.859,,,,,,,,,,,,,,
0182x3,0.958,0.712,0.262,0.736842105263158,0.736842105263158,0.736842105263158,1.482,2.121,0.838,,,,,,,,,,,,,,
0183x3,1.078,0.754,0.465,0.736842105263158,0.736842105263158,0.736842105263158,1.563,2.07,0.804,,,,,,,,,,,,,,
0184x3,0.912,0.718,0.405,0.736842105263158,0.736842105263158,0.736842105263158,1.505,2.023,0.807,,,,,,,,,,,,,,
0185x3,1.095,0.765,0.496,0.736842105263158,0.736842105263158,0.736842105263158,1.512,2.074,0.836,,,,,,,,,,,,,,
0186x3,0.958,0.738,0.408,0.736842105263158,0.736842105263158,0.736842105263158,1.525,2.059,0.824,,,,,,,,,,,,,,
0187x3,1.129,0.789,0.585,0.736842105263158,0.736842105263158,0.736842105263158,1.571,2.049,0.801,,,,,,,,,,,,,,
0188x3,1.083,0.792,0.54,0.736842105263158,0.736842105263158,0.736842105263158,1.504,1.962,0.846,,,,,,,,,,,,,,
0189x3,0.839,0.681,0.337,0.736842105263158,0.736842105263158,0.736842105263158,1.588,2.214,0.806,,,,,,,,,,,,,,
0190x3,1.02,0.768,0.471,0.736842105263158,0.736842105263158,0.736842105263158,1.55,2.065,0.855,,,,,,,,,,,,,,
0191x3,1.101,0.779,0.551,0.736842105263158,0.736842105263158,0.736842105263158,1.484,2.01,0.791,,,,,,,,,,,,,,
0192x3,1.139,0.78,0.557,0.736842105263158,0.736842105263158,0.736842105263158,1.611,2.034,0.746,,,,,,,,,,,,,,
0193x3,1.128,0.765,0.525,0.736842105263158,0.736842105263158,0.736842105263158,1.572,2.07,0.807,,,,,,,,,,,,,,
0194x3,1.08,0.783,0.479,0.736842105263158,0.736842105263158,0.736842105263158,1.518,2.008,0.812,,,,,,,,,,,,,,
0195x3,1.082,0.767,0.454,0.736842105263158,0.736842105263158,0.736842105263158,1.544,2.024,0.827,,,,,,,,,,,,,,
0196x3,1.017,0.75,0.481,0.736842105263158,0.736842105263158,0.736842105263158,1.503,2.017,0.772,,,,,,,,,,,,,,
0197x3,1.074,0.786,0.497,0.736842105263158,0.736842105263158,0.736842105263158,1.465,2,0.793,,,,,,,,,,,,,,
0198x3,1.064,0.781,0.506,0.736842105263158,0.736842105263158,0.736842105263158,1.474,1.986,0.802,,,,,,,,,,,,,,
0199x3,1.122,0.804,0.564,0.736842105263158,0.736842105263158,0.736842105263158,1.592,2.029,0.802,,,,,,,,,,,,,,
0200x3,1.181,0.811,0.769,0.736842105263158,0.736842105263158,0.736842105263158,1.515,1.992,0.846,,,,,,,,,,,,,,
0201x3,0.935,0.72,0.516,0.736842105263158,0.736842105263158,0.736842105263158,1.564,2.15,0.833,,,,,,,,,,,,,,
0202x3,1.098,0.821,0.692,0.736842105263158,0.736842105263158,0.736842105263158,1.496,1.947,0.851,,,,,,,,,,,,,,
0203x3,1.103,0.776,0.556,0.736842105263158,0.736842105263158,0.736842105263158,1.501,1.908,0.831,,,,,,,,,,,,,,
0204x3,0.893,0.749,0.565,0.736842105263158,0.736842105263158,0.736842105263158,1.444,2.084,0.814,,,,,,,,,,,,,,
0205x3,0.448,0.57,0.353,0.245176504617829,0.736842105263158,0.736842105263158,1.487,1.968,0.648,,,,,,,,,,,,,,
